age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
66,Local-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,99999,0,25,?
18,Private,12th,8,Never-married,Other-service,Own-child,Other,Female,0,0,30,United-States
58,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States
68,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States
56,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
49,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,70,United-States
18,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,20,United-States
18,Self-emp-inc,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States
89,?,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States
73,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,99,United-States
66,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,South
28,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,United-States
43,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,48,United-States
45,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
19,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
70,?,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
27,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,37,United-States
68,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy
37,Federal-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
75,Self-emp-inc,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States
17,Local-gov,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States
62,Local-gov,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,?
57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
36,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States
52,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
64,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
51,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,1876,40,United-States
42,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1590,40,United-States
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States
20,State-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,35,United-States
86,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
73,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,8,United-States
90,?,1st-4th,2,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States
90,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,4356,40,United-States
72,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
85,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States
35,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
26,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States
18,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States
54,Private,10th,6,Divorced,Prof-specialty,Unmarried,White,Male,14344,0,68,United-States
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States
73,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
40,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
70,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,4064,0,35,England
54,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
56,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,United-States
48,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal
50,Private,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
37,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
43,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
78,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States
21,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States
77,?,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
30,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
80,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Male,0,0,20,United-States
48,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
30,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
55,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States
40,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
30,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States
65,Private,11th,7,Widowed,Sales,Other-relative,White,Female,0,0,20,United-States
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
50,?,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,50,?
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,50,United-States
29,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States
84,?,7th-8th,4,Widowed,?,Not-in-family,White,Male,0,0,3,United-States
65,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States
58,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,36,United-States
37,Self-emp-inc,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,Canada
51,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
25,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
26,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
83,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States
54,Private,Assoc-acdm,12,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines
49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0,625,40,Puerto-Rico
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States
55,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
88,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
74,State-gov,Some-college,10,Widowed,Exec-managerial,Not-in-family,Black,Male,15831,0,40,United-States
54,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
90,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States
81,Private,7th-8th,4,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States
63,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
18,Private,7th-8th,4,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
72,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States
31,Self-emp-not-inc,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
29,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States
66,Local-gov,Some-college,10,Divorced,Other-service,Other-relative,White,Female,7896,0,40,?
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States
51,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,40,United-States
54,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States
22,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,United-States
45,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
30,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
50,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,45,United-States
18,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
81,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,21,United-States
82,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,12,United-States
26,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
41,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,21,United-States
44,Local-gov,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
52,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
82,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,20,United-States
79,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
39,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
22,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,32,United-States
28,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States
74,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
35,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
40,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
65,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States
90,Federal-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
76,Self-emp-inc,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
19,?,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,0,12,South
39,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States
73,Private,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,United-States
27,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
19,?,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,10,United-States
34,Private,12th,8,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
72,Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States
35,Federal-gov,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States
72,?,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,1,United-States
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
52,Private,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States
84,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States
61,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
81,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,Greece
22,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,24,United-States
82,Self-emp-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
23,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States
75,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
84,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States
79,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,El-Salvador
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
55,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,15024,0,40,United-States
35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
25,Self-emp-not-inc,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
84,Local-gov,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,14,United-States
65,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
63,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,40,United-States
36,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,United-States
46,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
80,Self-emp-not-inc,7th-8th,4,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,15,United-States
46,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
78,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,18,United-States
70,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
85,Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
68,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
66,?,11th,7,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States
41,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States
26,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
25,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States
56,Local-gov,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
61,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States
46,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala
33,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,France
